pphe	161398
rdp	76731
pnp	162209
gee	1615909
nio	1715989
non	1751286
tee	1748243
blq	1307839
peo	76123
hty	76936
pbw	283699
marg	2094
psos	1500686
ajo	1242245
prr	43658
cum	1561023
arh	1588023
ibu	1297617
fhw	1307442
tgy	1432656
taa	1353260
asr	652
ary	1652545
nur	44577
lal	1526571
mod	76832
mdn	1538553
ttk	1298851
cih	1721091
sbd	1332080
fis	1752063
ano	106654
cbut	1492
kle	1334193
len	1752064
pku	1374
prt	200991
hhb	1407499
mmil	230361
lao	1472767
iis	940295
kfv	446860
pdq	1835254
tdi	669041
sgb	1172567
psul	121292
thu	1134435
pnl	389348
ata	358
pphr	121719
fia	2423
pbh	413882
asz	446692
ess	332949
pow	1695218
ptn	1315283
efk	1401328
bdn	1150423
bks	1150460
cthi	1653476
vbl	1307763
pnr	93219
pkt	1768242
arw	656366
gar	1933880
carc	1564681
magx	1663591
lax	83655
dch	1309411
pecq	1096856
lut	1622118
aer	2041
rab	33989
hrb	1078773
myg	1749074
scx	1725411
psuw	314722
hyg	1411621
mix	367477
adt	32002
thv	1674923
srw	1926
anx	1450761
asy	634113
aui	51665
kur	1750719
let	1080068
mvd	412690
asan	119206
tur	1712675
naa	1577684
got	1785995
bvl	981386
ege	1619313
dab	1768108
gho	673
hsf	1604004
acg	87541
erl	1514105
bop	1792307
strf	1751294
bud	1740162
por	47885
fro	1702221
rtc	145458
avs	1377
jab	1236179
marc	1495144
brc	1223566
tpar	456163
hat	1579316
cgz	1143323
phy	1123384
shz	879274
meye	1609968
aos	544580
frp	1795630
fpn	1221500
meta	925818
auh	128944
pfz	296
satk	37927
chg	45243
ard	111015
doa	888061
rhz	674703
mmic	1806
hco	507626
dfi	44742
mos	34062
lap	1674922
sdf	465721
cjo	93934
aam	202946
gja	146911
adu	130453
aip	130454
pagg	470934
ssif	1286
bsj	1478
mphl	1771
cpra	279113
ster	1219058
dtx	445710
ddo	1300343
opo	82983
maqu	270351
mip	1795053
cif	1702170
mema	86622
zal	1470434
csp	146827
sphg	1806885
palc	43263
bly	1703
pali	261164
pdm	51663
btrm	123899
gsr	129338
mbl	386891
vaa	1795631
rud	1379909
spsy	1476
rfa	1051973
moi	29433
bon	1196031
ctyk	1519
maad	686597
haa	376489
alm	1727163
mup	1300914
bbau	1690483
brad	376
hbc	1690484
dpu	1182568
mcw	84292
pcm	188932
beb	1690485
aak	83263
dpl	278856
ats	169297
tng	99883
dpx	6669
lja	34305
smin	1280413
sbq	39432
lav	9785
adf	70779
acw	1809055
pls	1632864
nwe	28091
mvq	1354275
fper	1086726
ges	1630693
sje	1230341
pir	1632865
csab	60711
bim	132113
sasa	8030
bter	30195
pyc	1609559
hjo	1549855
rmb	1265309
deu	1823759
rst	241244
anm	1490052
lez	69
sgi	267128
ecos	941322
ebs	1442136
bne	588932
hyp	1484116
dko	1300342
pshi	703
vfl	676
vhr	669
vmi	674
ddt	79604
spmi	407020
ido	1300344
mol	294671
pspg	1699622
daa	1335048
rtn	33888
kqu	1463165
shq	1813821
lor	1632
fla	1492898
mthd	252514
abac	1855912
brg	1827469
mdh	1727196
aamy	294699
mars	1821621
gao	1340425
laz	61646
plh	1636152
miu	1658665
aaw	287094
dej	1716143
enf	1692238
arb	1850526
pbv	1616788
stek	1793721
ahu	1226968
dso	1225786
psyg	1699624
gej	1813182
agy	453304
sle	1437453
ops	419475
pns	1112
srz	61652
nia	1176587
rbm	1862950
rhn	1703962
pll	1302659
cbot	1759059
aoa	418699
proc	1868325
acv	1407071
anl	1490057
woc	1548547
pana	1185653
fpla	292800
lacy	1834196
ndk	1300347
sphb	1855519
kor	497725
dva	1630135
cart	670052
serj	1758689
ruk	1834198
pary	1796646
erb	1834207
gta	2055
haz	1860122
flm	1191459
yan	1792508
wfu	1790137
bfv	1232385
mamo	1082933
anh	645517
led	1586287
metr	1842540
blas	1842535
pdg	414778
far	255247
cpor	1197717
gbi	1810504
hyr	1842537
mbp	202462
tmg	1619077
byl	1796616
dpn	39950
llf	1246
sphr	1843368
bos	1842539
abao	1889813
wba	1618600
for	1336794
ado	692370
ksd	1144748
porl	1896196
psty	430522
mlq	1749259
rin	190721
ahm	340345
phc	1215089
toh	712710
shal	1193502
ptl	1426
arz	1771959
asv	1633874
snj	1961362
den	1778262
acra	1842533
foh	1336795
bvv	1526658
hed	1778263
bic	1274631
phh	1690815
srg	1643353
cgw	1618633
alo	1653480
nre	158500
hyb	795665
clz	274537
gfe	1424294
senm	1835721
aprs	160660
dts	180282
lul	1850246
nac	1737403
mpro	1458985
srh	216778
agc	1842536
ged	1070130
mcub	118062
pob	1774273
hyl	1763535
ssil	76853
eah	106592
eho	93378
smy	621456
cmik	1778264
coz	1816218
paci	1254
ppar	1905730
six	1842534
prl	671223
sula	1891280
halh	1873524
mso	1267001
hsz	964
sscz	1295
aaz	732
axx	85698
aaci	1748
nfr	37329
bbrd	518634
laq	84531
ccoo	195
aun	1376
avo	654
enm	1248727
aacn	1407647
mmj	213585
mbak	1434107
koc	571
pws	1175631
tch	54262
bgy	1664069
xho	351679
jaz	1644131
btho	818
avu	1912795
bhu	185008
myz	1458492
bcig	186490
asq	233316
mbf	1899017
kba	153496
vhl	1482
caby	880073
hhsr	1873524
agl	1679444
jeu	1906741
pmuc	1642646
hsi	1897729
suam	1917485
fpsz	96345
mck	1117644
laj	28452
nae	556325
micc	1769779
exu	1849031
cub	1905847
lrz	1440763
rpla	535712
cvc	1108595
abf	192
obg	1838286
dml	897
jte	857417
marm	1644130
prg	587
mhaz	2177
marr	1911586
cpro	991789
chh	1685010
sply	1154756
plz	43657
vte	519472
krd	283686
gph	1379270
egn	502682
nsl	2213200
cdq	444444
dhk	1920191
pace	29542
grl	1913577
mwo	145261
ten	1850252
don	1920883
rpha	396
bbro	463025
bfz	463014
ehm	158836
pef	1842532
php	1844006
vig	1911587
mart	1836467
lem	69
nsr	37332
tbc	56956
mpal	300019
sphl	1913578
meso	1670800
sinb	861109
sbag	1619070
ebh	1303921
bbay	1834205
dtm	499555
fgl	1492737
pspw	754502
tcl	96773
mrm	888845
salt	1729720
rgi	257708
srn	285473
lpar	152331
ahl	29430
acti	1612551
shj	216938
same	194963
pbor	1387353
rsb	1484693
cacn	1747
thp	1462747
mmac	1434113
smaz	33050
sck	2133
aaj	644
slm	1904944
rhp	1850250
wjo	1631871
marn	1545835
ssah	1304
ccoc	199
vna	1219067
pcq	53408
dpg	901
acad	1612552
gfl	1229726
rbb	61621
cdk	9838
nta	4097
epz	9798
eai	9793
cann	4072
pkr	198620
scv	70255
vbr	553239
vsc	45658
chyo	1031746
tom	299262
lot	1785996
dfo	1839801
rac	81479
tpro	1229727
aju	32536
ipu	7998
lco	215358
var	3914
hai	186990
cpic	8478
ini	35883
lang	3871
mche	1460372
lle	53444
xfr	48664
xga	90270
hlc	358396
sphn	1933220
ais	217204
psac	1642647
baab	1898108
ajn	40215
lpd	240427
pxl	528191
lje	109790
fmr	1891926
hda	588898
lvn	1486034
paby	1250539
cdiv	1673428
seon	1936081
asol	487316
spav	146923
ekb	208224
hja	930805
tfl	1610493
jep	1903686
sbac	1849491
kco	208223
prn	996801
hali	1932360
ntr	1471761
pbu	1940790
aql	1938604
thw	1915078
bdf	488732
slc	47763
fhi	1088883
thd	1902579
smon	1178516
tfa	399497
phn	643674
nch	320497
strt	1849967
lcu	1138822
ala	1789224
maga	260552
gtk	33941
mln	935546
lct	392416
brx	1903186
wij	1936080
vpi	633807
sfg	47917
sclf	1901
fjg	459526
elg	299767
fbu	1150389
rhy	1842727
alp	1850254
lagg	187304
csta	1705
ceb	1945512
beba	1904640
bane	1365188
tpep	53952
sgs	68214
pfx	294
bgc	29519
tes	1332264
jda	708126
psta	588
aace	435
gal	318683
kna	265960
caf	35703
pagc	549
elq	39960
xve	925775
bhd	1266923
een	1117645
emg	238
selo	713030
pola	1529069
tez	1909732
psyc	1028416
pbas	1851148
brl	1938605
aper	1076596
bthy	1428
aact	714
lbt	375175
miz	83262
jal	1938606
mmed	1122214
cke	225992
noa	1909395
span	1560345
halo	1883416
ccup	1389192
pmar	192421
baph	1265350
rht	1125847
msq	1874317
aro	359
lpap	1226298
caci	459349
axe	1094342
rhm	308754
bcep	983594
cbei	1520
mmae	1131442
blin	273384
bpus	1408
stsi	1783515
xpe	442694
rmm	215743
rbar	1779382
pye	147645
rig	1719125
fai	74969
fcy	635003
sths	1308
pfk	104087
asj	108981
hbl	37372
cmai	28258
spor	1930764
ccan	51338
biu	9915
ghi	3635
zju	326968
tvs	717944
cfj	1445577
cphy	1619308
vat	39777
hmn	402384
sams	1280
sls	1915
lgc	255248
bfx	86664
cet	1980001
fib	1834519
snr	316284
chv	28898
lcv	28038
rhx	1703966
pyg	1462996
ceu	1552
ppla	1038856
rhc	1564506
rhw	679318
paln	247523
colw	1816219
magn	1639348
selt	1884263
blat	488446
bgi	79881
exf	1296536
bwh	1547283
dfg	1833852
splm	1938607
cbra	57706
spop	1930546
mih	1906742
skr	93064
ccjz	1652495
panr	219572
rgu	946333
osg	716816
naf	1414854
psin	1235591
ofo	847
aman	282676
mbry	655015
mcak	1855823
kus	698828
kma	157779
kro	92947
pcg	47879
btei	1503055
vow	696485
splu	1355015
nct	1898749
prs	1974213
lbo	411966
pdp	1170230
caur	498019
bsem	488731
bxi	1178537
pvr	76761
lvs	245188
ocm	1903694
opf	1416627
sulf	1985873
cceu	1710
synw	29410
ome	141451
cdip	1717
strd	1561022
rss	89399
pmaj	9157
psco	149040
csem	244447
nai	51031
ccaj	3821
fvr	334819
bpsl	1207504
bmec	488729
cfk	1437875
tci	53336
tum	1903704
nsd	319236
pcon	1945662
sure	1571
ecls	1812935
pazo	47878
rbp	1572656
abat	1986204
fox	426428
glz	1116229
pswu	1178515
bstg	1503054
bmay	1674146
snw	193462
cyi	1851505
ndv	1078905
cman	450378
cell	1987723
cser	1082851
keu	33995
els	8010
lcf	8187
acyg	381198
npr	125878
lhu	83485
dpa	77166
dnx	143948
tut	32264
ovi	6198
pbar	144034
bhk	79883
ncn	1940762
asx	889453
nlc	1288494
cry	1978566
ther	1437364
suls	1986224
actp	1960083
micr	1916917
sphq	1357916
acid	553814
mesw	278153
srx	307959
sanh	1608454
sgh	75366
sfm	113540
ncc	8208
lak	7574
nvl	110193
acep	12957
pfy	1229662
xfh	2371
mchi	222805
pds	85581
hhg	1641165
mpsy	1704499
kgo	73098
ipi	1096243
cio	253
vga	687
bvc	41276
nao	1441467
vsh	689
dpy	1546149
gai	1192854
bfm	54913
capn	209053
tpie	1712654
ppis	43662
spet	170573
shf	1930557
bpdz	1331258
bstl	95485
bkw	199441
bvm	72361
sfla	266812
brv	2017485
vil	2017483
chry	2015076
splk	1390395
pfae	1598147
bro	115808
ctae	394958
nsi	490
sja	93973
vff	63
hyz	1484118
acip	553814
sten	2005046
psya	1720344
spht	1315974
para	1926494
sphj	1921510
mphy	418223
hcq	109280
pstw	660596
pdh	414771
fha	549298
aalg	616991
spse	1402135
ahg	1470176
vne	163877
maur	36805
cup	367825
boh	1697043
sauo	75293
mza	29429
bsan	1249553
aht	74033
labr	2021862
cez	2003551
efv	192812
spkc	1030157
pmad	530584
pea	1314869
aeo	645
slz	155085
cspf	1031920
apak	33936
tab	1214604
leq	712368
pros	281093
acin	553814
acis	553814
naj	745377
pvt	103695
nja	1325564
bpec	150288
pgc	219809
shx	6185
cfm	1497
fcm	1306519
cpho	161895
scoh	29382
kab	68173
muc	1234841
parc	2025876
cfar	67824
myn	1570328
palh	1891675
marh	1920749
lcd	1867846
frx	573570
cfc	28028
flu	1798018
aey	414996
kau	1894
ngv	1235441
marb	1178778
hee	2025949
nto	4098
nsy	4096
dct	906689
mng	145388
plj	33203
rhs	1653479
lah	1423721
mll	758802
cpin	1874362
ttf	1331910
lef	1907578
ego	1756150
egm	1756149
dco	1863
ecor	539
och	271865
tje	584609
amex	7994
fcd	158441
csat	90675
mcha	3673
ccun	1121267
tgg	71997
plk	2024580
mmal	701042
plan	1884913
plak	1884914
esj	716928
aru	1849032
spat	1811193
mpul	48003
arq	1357915
lamy	83683
cgv	187491
cstr	43770
gqu	929813
bgj	1109412
mchc	216427
spsw	225848
bcac	47678
cfus	43
mbd	1294270
plim	573600
vbo	436515
sino	794846
macr	1898474
cpip	558152
cuu	876364
abam	1884634
ppsl	237610
clx	1031753
tce	1293037
lum	2006110
aplc	133434
myi	6573
epa	1720309
tbs	54077
xhr	56454
cchv	46867
rdi	1850238
chon	2005460
bapi	1686310
eti	1408204
thh	2008440
bths	2756
nhi	1884915
nab	1884916
apre	42197
pmai	1755811
ceh	1758178
bhan	537007
mmas	1189310
cwa	165597
pspo	1117319
bgg	1331682
zdf	347534
han	4232
mdx	482462
tsl	72803
ttd	277988
ppic	1580596
thk	2005884
pala	126385
brz	2017484
sulj	220622
ssia	1642299
buz	1804984
caqu	1431546
bart	1933906
bbev	632773
vro	190895
kqv	2026240
hhh	115561
mko	702114
jsv	368607
wpa	1249
cuh	106590
csph	1437874
carg	29341
svu	1935
hbe	475662
cyy	728003
mlac	81460
cmag	1411902
cwe	67827
stan	1807358
mgot	1550579
pet	1978337
odi	1851544
ccar	7962
tmu	127582
zne	136037
soe	3562
pmac	76193
moc	1882682
spun	164348
ddq	1306405
rrz	1830
caer	74426
sob	2048654
pgs	363852
shyd	1673076
clus	36911
oro	9708
pret	8081
hbr	3981
cpap	3649
egz	188379
tprf	49899
pib	1870820
mtw	595536
xph	317013
mass	2045208
psuf	1884904
ment	2149
ros	2018065
pavi	42229
prap	64459
nfu	105023
camg	649754
sgv	553510
cmb	69666
pht	1867719
ntp	455432
parb	2026199
sya	13690
arn	2020486
fln	477680
ntt	1630141
asoc	1500254
amin	708131
sscu	1296
trl	187880
gtm	33938
part	1117313
apom	65959
ato	104102
rhu	1653478
def	631220
mee	2051553
bara	1933910
adh	196024
ptu	314281
mbov	2112
smal	92644
acav	648
les	2005262
tpaf	71998
gli	169283
bko	859143
ppoa	2042057
pcx	1763538
sbj	2018305
lagl	1601
balt	293387
sphd	1283312
arx	1806905
bcae	1796613
barw	1933904
frm	475375
slau	39478
lzy	267363
bacs	1774743
rfo	1336806
elj	214888
esx	215578
tsy	1166950
maes	1921086
mfn	1921087
oll	2058135
kyr	2055160
vrm	248315
hdi	1482074
rbg	441209
sagu	2009329
alc	1785128
salf	67267
efr	74700
hsc	1677857
thac	2048283
laci	2057808
idi	2055892
ccap	1874630
ise	242600
ttc	585455
salj	1940
lrn	1366
fpd	860
pzh	1077935
chro	2059672
eml	81459
spir	2057025
paro	1529068
mhos	162426
hae	1073996
tmar	1349785
slim	1620215
dzi	66656
aof	4686
oeu	158386
jre	51240
cmax	3661
oor	9733
cmos	3662
pkb	172713
pvs	1884905
lpg	1589
psor	1505
nob	2058134
kpd	1561924
msyr	225999
goc	2059875
mste	1520670
pprf	57320
vqi	2025808
cgh	1017
vpn	302167
ncb	1612173
bsto	960
poa	2058137
atw	2067960
nfl	2038116
tsm	57704
raj	172042
kmx	1003335
slb	796027
png	28109
snl	214473
mtab	219745
asw	217203
msub	59277
paru	2065379
dfn	1778540
amyc	1896961
actc	1851395
fva	856
kpnk	573
ptd	43659
sfz	1336749
fek	1803846
noe	1869241
mcol	324078
pje	1177574
achr	1758194
srub	755307
sera	104623
aalt	5599
hta	1932004
lsh	28087
kak	1917421
taj	2069432
amyb	1911175
lei	1920114
rpln	575
lys	2072025
cthd	84032
sclo	120107
scou	216934
slw	1917166
lfb	37482
phs	169430
acta	2072503
sphc	1327635
sphy	2077182
cyl	2054282
ehl	39488
seny	1929246
eth	417368
clk	327575
slx	58340
rqi	334542
leh	1920116
metn	1911685
pter	311230
pvn	1884907
vgo	1333996
sva	1675686
acry	37928
poi	76758
cir	1920110
brk	2057741
barr	1933912
aem	2033033
mete	2017966
ncv	2058097
scla	2139
rox	1805933
vdb	50719
lni	69220
psai	1159327
aue	2094025
vit	96942
pio	114090
mgg	75385
deo	1986146
bmur	264697
lcy	1423822
aid	756892
our	90245
smur	641147
fsa	236753
dei	2083786
lyb	2081964
paih	867076
laca	89059
dcr	79200
cpep	3664
lsv	4236
ema	1499973
pamg	129138
mdv	114527
phr	1868589
thas	2109625
mela	2109913
malk	279828
cbae	2029983
simp	2109915
melm	2116657
otk	2109914
phz	2023229
miq	1967666
kit	2018025
grs	2126553
syo	2116702
pavl	46257
git	1004901
bzg	28119
ptc	2115978
pset	1856685
stro	1961713
hag	1118153
mbas	1717717
plab	2108470
masz	2072590
idt	2100422
vam	2126319
tak	44139
spho	1866325
pbq	2081703
stem	1827305
pvo	715225
bsaf	561879
plx	2058136
xva	325776
cthm	178899
dit	712270
plat	2071627
acts	2033844
cspu	1019
rbh	1898103
smiz	1010
taci	1794699
diz	2052657
lew	2153385
acto	2081702
smav	260364
skl	29384
yma	419257
nsp	1914872
shew	2029986
bhf	28113
harc	1679096
geh	2169400
cate	2172099
myl	2079792
aez	2079793
agm	2080742
psil	1853130
lalw	1847728
salc	2079791
fso	1802984
sfk	1616117
ebc	1920109
pgz	665914
pcd	665913
amih	374606
mii	359370
cola	2161872
haf	2136172
vta	1671868
cgrn	33011
vbh	2576891
aea	1636608
kso	1576550
aon	1296669
actt	2495645
ypac	311180
dod	2173169
ful	861
rhq	935199
kst	174633
nmj	488
dpc	139021
pbf	1806508
pbp	1941349
zpa	2080469
bgm	463040
dlu	546160
apor	189834
fmo	469616
msao	1578165
afq	511
salh	2183582
mtim	945844
azt	664962
arth	2079227
rhv	1869170
acal	471
arv	948519
psez	2183547
lyz	2169540
acom	41977
tbm	1911684
lali	1423720
sfq	46127
fgo	469615
metd	2067957
rhod	1723645
baro	515256
psen	1514074
mter	1788
cbol	208479
pdag	754
pamn	34004
acii	1281578
miv	2082949
mhk	1293036
abri	41673
plq	86185
adv	1871111
gog	114
saln	2183911
serm	2033438
plum	141679
cher	247481
aum	1987356
bum	1795043
nba	2052837
xba	2021234
cdrk	332101
phb	2201350
pvg	585
asul	619593
psyy	2203895
lsu	1511761
tbz	1911683
lpv	2172103
plg	29443
tpty	82987
gmo	29391
lmb	1605891
als	1784714
bsed	1548548
hnv	1850093
ccyn	28189
azm	682998
rhk	2020311
vbc	2094242
lri	158841
metb	1789762
spon	1383885
est	1795355
poh	2527775
metx	739141
phei	333962
pcre	393921
erk	2011159
ctak	536441
bit	1963032
rbz	1904441
ffa	1355330
had	135569
rok	2203213
blau	1912897
caph	1945658
cie	1703250
rrt	1829
stra	1759399
aasc	481146
bot	931866
bana	2026885
cyo	133448
lue	2172536
masy	1593482
csto	1848904
dez	2202254
sphu	310581
boz	2163011
cavi	522484
mlp	64667
mboi	476
mhw	1675036
run	2259595
acij	2057246
auw	2079575
rao	2259647
strn	1902136
mthn	1797
llg	45067
acet	2259883
ecan	69218
sbx	1986952
aab	1804986
pgp	60548
chri	2202141
nov	1609758
pmut	1499308
barj	1933907
egl	6210
bmic	1133968
ssck	1397361
ern	1812935
haq	1547898
hum	2282656
orn	2283195
hyf	2268024
stri	2126346
kos	2282170
sulz	1389005
mya	69539
minf	1236046
ane	1655
ssob	1310
xtw	1444770
vfg	881286
ocn	2052660
rue	2099786
spos	2283194
bsau	556288
cmin	38301
mbah	2283318
abas	2211140
mpho	142651
dtr	1725232
dwu	980427
ppet	472834
tii	1891279
oaq	639310
micb	2201999
geq	2040624
suli	2070369
lyt	2290922
err	2182384
mmyr	454601
chw	1813019
aul	2170745
sok	2303331
marf	2027857
nag	2086290
brn	2304600
acia	1577685
rbs	2026785
cec	650378
lmay	1137606
meg	2144175
mdl	69319
peq	78828
ccae	156563
clec	79782
ccav	59895
otw	74940
sdu	41447
malb	43700
kmr	37003
haw	29058
dqu	609295
pcf	91411
bfw	1550728
haj	1547899
nan	2044521
aqb	1714860
dey	2231055
phq	681157
epe	55211
mara	2304594
arj	40216
fat	1784713
salg	38313
lbq	1082704
salm	2303538
aqa	1714848
neo	2060726
rua	2293862
cber	1967665
gru	36822
htl	297
fam	1188319
pact	323450
mtai	1339250
ksc	265959
not	1016987
frc	1542390
lwi	1006155
mmai	1432792
lua	617123
pseg	2315862
chk	2321403
aeb	2107713
gle	2030797
cdj	2748
rpu	1310165
zpl	33074
paek	2320858
ark	2341117
hax	2109558
nen	1825976
mtua	479978
abae	2036206
alr	2267264
prq	2027290
bhp	1287055
hyh	2319843
mfol	104336
pagh	282423
aoh	1248439
gry	2419771
lyd	2419774
mgry	431944
cia	182773
egv	160453
cmiu	626937
mfz	1715806
hpar	546367
muh	2305508
rbl	1075
btur	1104446
alb	2060312
aen	235559
mhyv	29559
dfc	317577
pzi	135727
buf	2479367
emar	1761453
aaqu	323284
chrs	2478663
acio	2478662
rez	1967781
bru	1891098
fki	1678728
coq	2478912
sphf	2219696
lact	2419773
ale	1777491
crz	1778675
pos	2268087
rup	2268026
azd	356837
mett	2025350
syv	374982
metz	1898379
ric	1182263
coh	2480923
sutt	2494234
amah	332411
bui	1795874
brq	1404768
plw	1401
cfh	1679497
achb	2282475
chrz	2039166
lkm	408139
spha	2319844
hay	712310
blck	298656
cprv	1457365
tkr	290335
too	526944
aqd	1714849
pacd	556499
suld	1968541
mhas	1122247
chla	1967783
mshg	722731
nei	1853278
pig	2488560
halk	272774
mros	173366
gom	2420509
pars	2259340
mets	2202825
ebu	2052938
weo	169402
camz	1660076
apag	728
nak	1902245
cnr	237258
plap	2480625
haer	660522
eri	2485784
kot	2492396
mety	2487150
ebm	2487118
cbar	2173034
cpau	82633
thy	122420
pcj	134536
ntd	1219035
taw	2494374
ask	28200
chrb	2202142
meto	2025351
carh	651561
cer	1763363
bcho	35760
lbw	712991
ren	2486578
kll	1905288
fsl	1282737
boi	1867715
upv	401471
scan	9135
nni	128390
tnl	7111
psom	3469
phyp	310915
mpha	307658
mesc	3983
salp	8036
pmur	103944
cqi	63459
rvi	676208
pleo	1885025
iod	2496266
aft	1323375
hals	2382161
halp	634157
fll	2494373
flh	2496867
pdam	46731
spis	50429
dpte	6956
gab	29729
acun	194338
obo	2015173
salo	1826607
sedi	2483033
oen	2259623
jeh	2496265
psub	913107
pfac	33025
buy	2093856
gak	1434191
eee	8005
pki	1676925
hyo	2231112
ahn	565
chj	2718
stea	269673
hahe	1628392
aev	2494375
pus	2028345
thio	1803865
pcat	2003188
abaw	2341112
lmir	47671
rpne	758
mcys	1553431
leu	1935379
gtl	139438
vai	1930593
spoa	2507161
amij	2507160
capr	2507162
htr	265883
bih	2501609
clap	158823
smic	335406
pts	169427
sacd	1670455
xyl	2509459
xya	2509457
sala	2508880
lej	2508307
thin	2508687
mana	1930071
pser	685565
pym	515393
ahs	197482
awu	1879050
mlg	569860
mur	2507538
sphs	1892855
metp	2082386
hli	45668
dfl	241368
rby	1500843
bwd	2494319
moo	273677
osi	2203724
halb	2497325
agf	2509455
aji	1749
blag	2233851
phar	54005
snz	1827580
lpw	2107999
vaf	1074311
wpp	1116230
ltr	1784719
thaa	2017482
rry	33887
dye	2501295
afj	1232575
vdn	39778
ney	1353976
boj	1977852
bdm	293
lsd	718192
jli	53458
phau	183417
bagr	51101
noj	2496866
pade	1302376
spyg	2082188
sprn	1914410
erz	1670831
hml	195105
rpod	1852022
strr	2498135
tvu	2026
aqs	1590041
kii	1049583
pcw	38626
qsu	58331
ags	80765
nau	49451
elk	391180
peu	75702
aes	1758179
cpar	1563222
slj	150120
gav	84096
mare	2496865
ria	59737
metl	107637
bdq	1916293
pcan	400727
bman	7092
mna	291302
mun	10047
dle	9749
daz	7263
etl	164674
dhe	7224
capq	1945657
pdj	621376
rjg	1312183
hvn	44935
sdo	421000
bpro	33035
amyt	1032238
jaj	2497863
lsr	299123
dnv	7232
alz	1777492
camy	1660073
cauf	69665
bgq	1325090
mali	321983
mesm	2493668
ccha	1222016
agt	1279031
dro	9430
xco	32473
uah	116960
mcal	10089
vvp	9627
bbub	89462
nek	655307
plen	1338368
klw	2153354
srq	1917441
azz	2202148
mesp	2082387
meti	2202828
csha	1493872
psed	2213057
bacq	352858
rhh	2545632
kgy	206506
boo	2552942
tht	2552945
panc	417367
sacc	2528243
mpah	10093
thef	2546351
noy	2518370
vac	2562451
nwr	1814290
kzo	1650
nfn	1798806
cpeg	1471400
hhf	863372
lib	454
ndp	402297
aio	51049
squ	137545
nbg	61858
hsn	1457250
hlm	699433
psyn	2570561
saly	2003370
halz	2565303
hjt	413811
sbf	2493639
aaxa	29552
wcf	1583
halm	2572921
fpf	1267423
pseb	2500533
pstg	1940610
sks	1908198
lus	2565782
bri	2575923
tbw	312285
hyc	2565558
yhi	2339259
arf	1229621
dun	2576606
dax	980445
vao	2571750
mpru	47304
spsc	561061
serq	104623
kbs	2509675
mtun	227605
hhw	1498
cig	2567883
agg	2070347
nvr	88724
izh	2579935
brb	55213
soo	1660
cug	2070337
cohn	2507935
tvn	2005468
